County,Date,Vaccine,Count
Umatilla,1/27/21,Pfizer,13
Umatilla,1/27/21,Unspecified,2
Umatilla,1/28/21,Moderna,818
Umatilla,1/28/21,Pfizer,193
Umatilla,1/29/21,Moderna,445
Umatilla,1/29/21,Pfizer,3
Umatilla,1/29/21,Unspecified,1
Umatilla,1/30/21,Moderna,2
Umatilla,1/30/21,Pfizer,3
Umatilla,1/31/21,Moderna,1
Umatilla,2/1/21,Moderna,7
Umatilla,2/2/21,Moderna,384
Umatilla,2/2/21,Pfizer,109
Umatilla,2/3/21,Moderna,13
Umatilla,2/3/21,Unspecified,1
Umatilla,2/4/21,Moderna,792
Umatilla,2/4/21,Pfizer,32
Umatilla,2/5/21,Moderna,328
Umatilla,2/5/21,Pfizer,1
Umatilla,2/6/21,Moderna,90
Umatilla,2/7/21,Moderna,1
Umatilla,2/8/21,Moderna,7
Umatilla,2/8/21,Pfizer,2
Umatilla,2/9/21,Moderna,38
Umatilla,2/9/21,Pfizer,136
Umatilla,2/10/21,Moderna,177
Umatilla,2/10/21,Pfizer,1
Umatilla,2/11/21,Moderna,329
Umatilla,2/11/21,Pfizer,167
Umatilla,2/12/21,Moderna,653
Umatilla,2/12/21,Pfizer,54
Umatilla,2/13/21,Moderna,34
Umatilla,2/13/21,Pfizer,2
Umatilla,2/14/21,Moderna,30
Umatilla,2/15/21,Moderna,61
Umatilla,2/15/21,Pfizer,1
Umatilla,2/16/21,Moderna,84
Umatilla,2/16/21,Pfizer,2
Umatilla,2/17/21,Moderna,81
Umatilla,2/17/21,Pfizer,4
Umatilla,2/18/21,Moderna,53
Umatilla,2/18/21,Pfizer,169
Umatilla,2/19/21,Moderna,144
Umatilla,2/19/21,Pfizer,2
Umatilla,2/20/21,Moderna,1
Umatilla,2/20/21,Pfizer,64
Umatilla,2/21/21,Moderna,5
Umatilla,2/21/21,Pfizer,8
Umatilla,2/22/21,Moderna,99
Umatilla,2/22/21,Pfizer,34
Umatilla,2/23/21,Moderna,62
Umatilla,2/23/21,Pfizer,167
Umatilla,2/23/21,Unspecified,1
Umatilla,2/24/21,Moderna,633
Umatilla,2/24/21,Pfizer,19
Umatilla,2/25/21,Moderna,"1,097"
Umatilla,2/25/21,Pfizer,61
Umatilla,2/25/21,Unspecified,5
Umatilla,2/26/21,Moderna,662
Umatilla,2/26/21,Pfizer,2
Umatilla,2/26/21,Unspecified,2
Umatilla,2/27/21,Moderna,35
Umatilla,2/27/21,Pfizer,1
Umatilla,2/28/21,Moderna,34
Umatilla,2/28/21,Pfizer,1
Umatilla,3/1/21,Moderna,135
Umatilla,3/2/21,Moderna,306
Umatilla,3/3/21,Johnson & Johnson,17
Umatilla,3/3/21,Moderna,260
Umatilla,3/3/21,Unspecified,1
Umatilla,3/4/21,Johnson & Johnson,39
Umatilla,3/4/21,Moderna,"1,500"
Umatilla,3/4/21,Pfizer,1
Umatilla,3/4/21,Unspecified,2
Umatilla,3/5/21,Johnson & Johnson,56
Umatilla,3/5/21,Moderna,621
Umatilla,3/6/21,Johnson & Johnson,39
Umatilla,3/6/21,Moderna,30
Umatilla,3/6/21,Pfizer,1
Umatilla,3/7/21,Moderna,27
Umatilla,3/8/21,Johnson & Johnson,83
Umatilla,3/8/21,Moderna,54
Umatilla,3/8/21,Pfizer,1
Umatilla,3/9/21,Johnson & Johnson,100
Umatilla,3/9/21,Moderna,135
Umatilla,3/9/21,Pfizer,19
Umatilla,3/10/21,Johnson & Johnson,100
Umatilla,3/10/21,Moderna,367
Umatilla,3/10/21,Pfizer,1
Umatilla,3/11/21,Johnson & Johnson,82
Umatilla,3/11/21,Moderna,808
Umatilla,3/11/21,Unspecified,1
Umatilla,3/12/21,Johnson & Johnson,90
Umatilla,3/12/21,Moderna,468
Umatilla,3/12/21,Unspecified,1
Umatilla,3/13/21,Johnson & Johnson,34
Umatilla,3/13/21,Moderna,32
Umatilla,3/13/21,Pfizer,15
Umatilla,3/14/21,Johnson & Johnson,3
Umatilla,3/14/21,Moderna,33
Umatilla,3/14/21,Pfizer,5
Umatilla,3/15/21,Johnson & Johnson,37
Umatilla,3/15/21,Moderna,70
Umatilla,3/15/21,Pfizer,5
Umatilla,3/16/21,Johnson & Johnson,44
Umatilla,3/16/21,Moderna,171
Umatilla,3/16/21,Pfizer,26
Umatilla,3/16/21,Unspecified,1
Umatilla,3/17/21,Johnson & Johnson,19
Umatilla,3/17/21,Moderna,253
Umatilla,3/17/21,Pfizer,16
Umatilla,3/17/21,Unspecified,1
Umatilla,3/18/21,Johnson & Johnson,46
Umatilla,3/18/21,Moderna,408
Umatilla,3/18/21,Pfizer,2
Umatilla,3/19/21,Johnson & Johnson,23
Umatilla,3/19/21,Moderna,167
Umatilla,3/19/21,Pfizer,4
Umatilla,3/20/21,Johnson & Johnson,27
Umatilla,3/20/21,Moderna,28
Umatilla,3/20/21,Pfizer,4
Umatilla,3/21/21,Johnson & Johnson,30
Umatilla,3/21/21,Moderna,12
Umatilla,3/21/21,Pfizer,1
Umatilla,3/22/21,Johnson & Johnson,13
Umatilla,3/22/21,Moderna,92
Umatilla,3/22/21,Pfizer,1
Umatilla,3/22/21,Unspecified,1
Umatilla,3/23/21,Johnson & Johnson,99
Umatilla,3/23/21,Moderna,99
Umatilla,3/23/21,Pfizer,2
Umatilla,3/23/21,Unspecified,1
Umatilla,3/24/21,Johnson & Johnson,50
Umatilla,3/24/21,Moderna,278
Umatilla,3/24/21,Pfizer,54
Umatilla,3/25/21,Johnson & Johnson,56
Umatilla,3/25/21,Moderna,900
Umatilla,3/25/21,Pfizer,50
Umatilla,3/26/21,Johnson & Johnson,31
Umatilla,3/26/21,Moderna,884
Umatilla,3/26/21,Pfizer,21
Umatilla,3/27/21,Johnson & Johnson,40
Umatilla,3/27/21,Moderna,62
Umatilla,3/27/21,Pfizer,50
Umatilla,3/28/21,Johnson & Johnson,12
Umatilla,3/28/21,Moderna,29
Umatilla,3/28/21,Pfizer,1
Umatilla,3/29/21,Johnson & Johnson,1
Umatilla,3/29/21,Moderna,184
Umatilla,3/30/21,Johnson & Johnson,14
Umatilla,3/30/21,Moderna,277
Umatilla,3/30/21,Pfizer,2
Umatilla,3/31/21,Johnson & Johnson,66
Umatilla,3/31/21,Moderna,404
Umatilla,3/31/21,Pfizer,2
Umatilla,3/31/21,Unspecified,1
Umatilla,4/1/21,Johnson & Johnson,41
Umatilla,4/1/21,Moderna,"1,296"
Umatilla,4/1/21,Pfizer,3
Umatilla,4/1/21,Unspecified,2
Umatilla,4/2/21,Johnson & Johnson,188
Umatilla,4/2/21,Moderna,750
Umatilla,4/2/21,Pfizer,1
Umatilla,4/2/21,Unspecified,1
Umatilla,4/3/21,Johnson & Johnson,11
Umatilla,4/3/21,Moderna,48
Umatilla,4/3/21,Pfizer,3
Umatilla,4/4/21,Johnson & Johnson,3
Umatilla,4/4/21,Moderna,14
Umatilla,4/5/21,Johnson & Johnson,47
Umatilla,4/5/21,Moderna,137
Umatilla,4/5/21,Pfizer,2
Umatilla,4/6/21,Johnson & Johnson,130
Umatilla,4/6/21,Moderna,196
Umatilla,4/6/21,Pfizer,1
Umatilla,4/7/21,Johnson & Johnson,58
Umatilla,4/7/21,Moderna,371
Umatilla,4/7/21,Pfizer,1
Umatilla,4/8/21,Johnson & Johnson,166
Umatilla,4/8/21,Moderna,686
Umatilla,4/8/21,Pfizer,1
Umatilla,4/9/21,Johnson & Johnson,205
Umatilla,4/9/21,Moderna,489
Umatilla,4/9/21,Pfizer,2
Umatilla,4/9/21,Unspecified,1
Umatilla,4/10/21,Johnson & Johnson,83
Umatilla,4/10/21,Moderna,16
Umatilla,4/10/21,Pfizer,5
Umatilla,4/11/21,Johnson & Johnson,13
Umatilla,4/11/21,Pfizer,2
Umatilla,4/12/21,Johnson & Johnson,101
Umatilla,4/12/21,Moderna,94
Umatilla,4/12/21,Pfizer,8
Umatilla,4/12/21,Unspecified,1
Umatilla,4/13/21,Johnson & Johnson,1
Umatilla,4/13/21,Moderna,200
Umatilla,4/13/21,Pfizer,7
Umatilla,4/14/21,Moderna,295
Umatilla,4/14/21,Pfizer,48
Umatilla,4/14/21,Unspecified,1
Umatilla,4/15/21,Moderna,495
Umatilla,4/15/21,Pfizer,44
Umatilla,4/16/21,Johnson & Johnson,5
Umatilla,4/16/21,Moderna,234
Umatilla,4/16/21,Pfizer,37
Umatilla,4/17/21,Moderna,72
Umatilla,4/17/21,Pfizer,62
Umatilla,4/18/21,Moderna,20
Umatilla,4/18/21,Pfizer,1
Umatilla,4/19/21,Moderna,130
Umatilla,4/19/21,Pfizer,1
Umatilla,4/20/21,Moderna,184
Umatilla,4/20/21,Pfizer,8
Umatilla,4/21/21,Moderna,288
Umatilla,4/21/21,Pfizer,5
Umatilla,4/22/21,Moderna,642
Umatilla,4/22/21,Pfizer,3
Umatilla,4/22/21,Unspecified,2
Umatilla,4/23/21,Moderna,390
Umatilla,4/23/21,Pfizer,9
Umatilla,4/23/21,Unspecified,3
Umatilla,4/24/21,Moderna,58
Umatilla,4/24/21,Pfizer,3
Umatilla,4/25/21,Moderna,9
Umatilla,4/25/21,Pfizer,2
Umatilla,4/26/21,Moderna,80
Umatilla,4/26/21,Pfizer,1
Umatilla,4/27/21,Johnson & Johnson,4
Umatilla,4/27/21,Moderna,123
Umatilla,4/28/21,Johnson & Johnson,4
Umatilla,4/28/21,Moderna,274
Umatilla,4/28/21,Pfizer,8
Umatilla,4/29/21,Johnson & Johnson,16
Umatilla,4/29/21,Moderna,167
Umatilla,4/29/21,Pfizer,2
Umatilla,4/30/21,Johnson & Johnson,47
Umatilla,4/30/21,Moderna,491
Umatilla,4/30/21,Pfizer,29
Umatilla,5/1/21,Johnson & Johnson,10
Umatilla,5/1/21,Moderna,21
Umatilla,5/1/21,Pfizer,7
Umatilla,5/2/21,Johnson & Johnson,1
Umatilla,5/2/21,Moderna,13
Umatilla,5/2/21,Pfizer,3
Umatilla,5/3/21,Johnson & Johnson,19
Umatilla,5/3/21,Moderna,112
Umatilla,5/3/21,Pfizer,5
Umatilla,5/4/21,Johnson & Johnson,28
Umatilla,5/4/21,Moderna,128
Umatilla,5/4/21,Pfizer,3
Umatilla,5/4/21,Unspecified,2
Umatilla,5/5/21,Johnson & Johnson,19
Umatilla,5/5/21,Moderna,244
Umatilla,5/5/21,Pfizer,31
Umatilla,5/6/21,Johnson & Johnson,37
Umatilla,5/6/21,Moderna,350
Umatilla,5/6/21,Pfizer,26
Umatilla,5/7/21,Johnson & Johnson,31
Umatilla,5/7/21,Moderna,280
Umatilla,5/7/21,Pfizer,22
Umatilla,5/7/21,Unspecified,1
Umatilla,5/8/21,Johnson & Johnson,12
Umatilla,5/8/21,Moderna,47
Umatilla,5/9/21,Johnson & Johnson,2
Umatilla,5/9/21,Moderna,3
Umatilla,5/9/21,Pfizer,1
Umatilla,5/10/21,Johnson & Johnson,22
Umatilla,5/10/21,Moderna,108
Umatilla,5/10/21,Pfizer,3
Umatilla,5/11/21,Johnson & Johnson,16
Umatilla,5/11/21,Moderna,138
Umatilla,5/11/21,Pfizer,16
Umatilla,5/12/21,Johnson & Johnson,17
Umatilla,5/12/21,Moderna,172
Umatilla,5/12/21,Pfizer,4
Umatilla,5/13/21,Johnson & Johnson,31
Umatilla,5/13/21,Moderna,226
Umatilla,5/13/21,Pfizer,15
Umatilla,5/14/21,Johnson & Johnson,21
Umatilla,5/14/21,Moderna,81
Umatilla,5/14/21,Pfizer,6
Union,12/18/20,Pfizer,1
Union,12/19/20,Pfizer,2
Union,12/20/20,Pfizer,4
Union,12/21/20,Pfizer,4
Union,12/22/20,Moderna,1
Union,12/22/20,Pfizer,1
Union,12/23/20,Moderna,19
Union,12/23/20,Pfizer,2
Union,12/24/20,Moderna,61
Union,12/26/20,Pfizer,1
Union,12/28/20,Moderna,67
Union,12/29/20,Moderna,7
Union,12/30/20,Moderna,30
Union,12/30/20,Pfizer,2
Union,12/31/20,Moderna,55
Union,1/1/21,Moderna,1
Union,1/4/21,Pfizer,1
Union,1/5/21,Moderna,83
Union,1/6/21,Moderna,40
Union,1/7/21,Moderna,68
Union,1/7/21,Pfizer,2
Union,1/8/21,Moderna,90
Union,1/9/21,Moderna,2
Union,1/11/21,Pfizer,5
Union,1/12/21,Moderna,1
Union,1/12/21,Pfizer,43
Union,1/13/21,Moderna,64
Union,1/13/21,Pfizer,5
Union,1/14/21,Moderna,127
Union,1/14/21,Pfizer,6
Union,1/15/21,Moderna,169
Union,1/16/21,Moderna,3
Union,1/18/21,Pfizer,1
Union,1/19/21,Moderna,3
Union,1/19/21,Pfizer,6
Union,1/20/21,Moderna,76
Union,1/20/21,Pfizer,3
Union,1/21/21,Moderna,126
Union,1/21/21,Pfizer,35
Union,1/22/21,Moderna,101
Union,1/22/21,Pfizer,20
Union,1/23/21,Moderna,1
Union,1/25/21,Moderna,213
Union,1/25/21,Pfizer,3
Union,1/25/21,Unspecified,4
Union,1/26/21,Moderna,8
Union,1/26/21,Pfizer,2
Union,1/27/21,Moderna,25
Union,1/28/21,Moderna,244
Union,1/28/21,Pfizer,4
Union,1/29/21,Moderna,353
Union,1/29/21,Pfizer,1
Union,1/31/21,Moderna,1
Union,2/1/21,Moderna,1
Union,2/2/21,Moderna,63
Union,2/2/21,Pfizer,55
Union,2/3/21,Moderna,53
Union,2/4/21,Moderna,238
Union,2/4/21,Pfizer,5
Union,2/5/21,Moderna,50
Union,2/6/21,Moderna,1
Union,2/8/21,Moderna,256
Union,2/8/21,Pfizer,1
Union,2/8/21,Unspecified,1
Union,2/9/21,Moderna,21
Union,2/9/21,Pfizer,4
Union,2/10/21,Moderna,18
Union,2/11/21,Moderna,268
Union,2/11/21,Pfizer,49
Union,2/11/21,Unspecified,1
Union,2/12/21,Moderna,282
Union,2/12/21,Pfizer,19
Union,2/12/21,Unspecified,1
Union,2/13/21,Moderna,12
Union,2/14/21,Moderna,1
Union,2/15/21,Moderna,22
Union,2/16/21,Moderna,18
Union,2/17/21,Moderna,89
Union,2/17/21,Pfizer,2
Union,2/18/21,Moderna,59
Union,2/18/21,Pfizer,6
Union,2/19/21,Moderna,311
Union,2/20/21,Moderna,1
Union,2/20/21,Unspecified,1
Union,2/22/21,Moderna,241
Union,2/22/21,Unspecified,1
Union,2/23/21,Moderna,26
Union,2/23/21,Pfizer,14
Union,2/24/21,Moderna,19
Union,2/25/21,Moderna,236
Union,2/25/21,Pfizer,8
Union,2/26/21,Moderna,341
Union,2/26/21,Pfizer,3
Union,2/27/21,Moderna,10
Union,2/27/21,Pfizer,2
Union,2/28/21,Moderna,9
Union,2/28/21,Unspecified,1
Union,3/1/21,Moderna,272
Union,3/2/21,Moderna,44
Union,3/2/21,Pfizer,1
Union,3/3/21,Johnson & Johnson,5
Union,3/3/21,Moderna,25
Union,3/4/21,Johnson & Johnson,20
Union,3/4/21,Moderna,365
Union,3/4/21,Pfizer,14
Union,3/5/21,Johnson & Johnson,23
Union,3/5/21,Moderna,392
Union,3/5/21,Pfizer,2
Union,3/5/21,Unspecified,1
Union,3/6/21,Moderna,10
Union,3/7/21,Moderna,8
Union,3/8/21,Johnson & Johnson,26
Union,3/8/21,Moderna,265
Union,3/9/21,Johnson & Johnson,29
Union,3/9/21,Moderna,29
Union,3/10/21,Johnson & Johnson,42
Union,3/10/21,Moderna,31
Union,3/11/21,Johnson & Johnson,29
Union,3/11/21,Moderna,282
Union,3/11/21,Unspecified,1
Union,3/12/21,Johnson & Johnson,25
Union,3/12/21,Moderna,287
Union,3/13/21,Johnson & Johnson,62
Union,3/13/21,Moderna,10
Union,3/14/21,Moderna,1
Union,3/15/21,Johnson & Johnson,75
Union,3/15/21,Moderna,301
Union,3/16/21,Johnson & Johnson,68
Union,3/16/21,Moderna,37
Union,3/17/21,Johnson & Johnson,20
Union,3/17/21,Moderna,24
Union,3/18/21,Johnson & Johnson,26
Union,3/18/21,Moderna,443
Union,3/18/21,Pfizer,1
Union,3/19/21,Johnson & Johnson,33
Union,3/19/21,Moderna,39
Union,3/20/21,Johnson & Johnson,68
Union,3/20/21,Moderna,1
Union,3/21/21,Johnson & Johnson,4
Union,3/21/21,Moderna,12
Union,3/21/21,Pfizer,1
Union,3/22/21,Johnson & Johnson,18
Union,3/22/21,Moderna,295
Union,3/23/21,Johnson & Johnson,4
Union,3/23/21,Moderna,31
Union,3/24/21,Johnson & Johnson,7
Union,3/24/21,Moderna,42
Union,3/24/21,Pfizer,2
Union,3/25/21,Johnson & Johnson,5
Union,3/25/21,Moderna,31
Union,3/26/21,Johnson & Johnson,6
Union,3/26/21,Moderna,66
Union,3/26/21,Pfizer,2
Union,3/27/21,Johnson & Johnson,2
Union,3/27/21,Moderna,9
Union,3/27/21,Pfizer,3
Union,3/28/21,Johnson & Johnson,3
Union,3/28/21,Moderna,9
Union,3/29/21,Johnson & Johnson,17
Union,3/29/21,Moderna,370
Union,3/30/21,Johnson & Johnson,2
Union,3/30/21,Moderna,32
Union,3/31/21,Johnson & Johnson,1
Union,3/31/21,Moderna,73
Union,4/1/21,Johnson & Johnson,7
Union,4/1/21,Moderna,429
Union,4/1/21,Pfizer,1
Union,4/2/21,Johnson & Johnson,11
Union,4/2/21,Moderna,379
Union,4/2/21,Pfizer,1
Union,4/2/21,Unspecified,1
Union,4/3/21,Johnson & Johnson,5
Union,4/3/21,Moderna,8
Union,4/3/21,Pfizer,1
Union,4/4/21,Moderna,8
Union,4/5/21,Johnson & Johnson,12
Union,4/5/21,Moderna,425
Union,4/6/21,Johnson & Johnson,25
Union,4/6/21,Moderna,38
Union,4/7/21,Johnson & Johnson,27
Union,4/7/21,Moderna,33
Union,4/7/21,Pfizer,1
Union,4/8/21,Johnson & Johnson,25
Union,4/8/21,Moderna,276
Union,4/8/21,Pfizer,1
Union,4/9/21,Johnson & Johnson,39
Union,4/9/21,Moderna,249
Union,4/9/21,Pfizer,4
Union,4/10/21,Johnson & Johnson,10
Union,4/10/21,Moderna,2
Union,4/10/21,Pfizer,1
Union,4/11/21,Moderna,1
Union,4/12/21,Johnson & Johnson,124
Union,4/12/21,Moderna,58
Union,4/13/21,Moderna,15
Union,4/13/21,Pfizer,1
Union,4/14/21,Moderna,8
Union,4/14/21,Pfizer,1
Union,4/15/21,Moderna,332
Union,4/16/21,Johnson & Johnson,1
Union,4/16/21,Moderna,200
Union,4/17/21,Moderna,5
Union,4/17/21,Pfizer,2
Union,4/18/21,Moderna,12
Union,4/19/21,Moderna,48
Union,4/20/21,Moderna,52
Union,4/20/21,Pfizer,2
Union,4/21/21,Moderna,43
Union,4/21/21,Pfizer,1
Union,4/22/21,Moderna,279
Union,4/22/21,Pfizer,1
Union,4/23/21,Moderna,57
Union,4/23/21,Pfizer,2
Union,4/24/21,Moderna,12
Union,4/25/21,Moderna,11
Union,4/26/21,Moderna,241
Union,4/27/21,Johnson & Johnson,2
Union,4/27/21,Moderna,42
Union,4/28/21,Johnson & Johnson,9
Union,4/28/21,Moderna,35
Union,4/28/21,Pfizer,3
Union,4/29/21,Johnson & Johnson,8
Union,4/29/21,Moderna,60
Union,4/29/21,Pfizer,59
Union,4/30/21,Johnson & Johnson,4
Union,4/30/21,Moderna,290
Union,4/30/21,Pfizer,14
Union,5/1/21,Johnson & Johnson,3
Union,5/1/21,Moderna,2
Union,5/1/21,Pfizer,2
Union,5/2/21,Johnson & Johnson,3
Union,5/2/21,Moderna,1
Union,5/2/21,Pfizer,1
Union,5/3/21,Johnson & Johnson,5
Union,5/3/21,Moderna,83
Union,5/4/21,Johnson & Johnson,5
Union,5/4/21,Moderna,131
Union,5/4/21,Pfizer,1
Union,5/5/21,Johnson & Johnson,7
Union,5/5/21,Moderna,34
Union,5/6/21,Johnson & Johnson,8
Union,5/6/21,Moderna,360
Union,5/6/21,Pfizer,28
Union,5/7/21,Johnson & Johnson,3
Union,5/7/21,Moderna,177
Union,5/7/21,Pfizer,2
Union,5/8/21,Johnson & Johnson,6
Union,5/8/21,Moderna,1
Union,5/8/21,Pfizer,1
Union,5/9/21,Moderna,3
Union,5/10/21,Johnson & Johnson,4
Union,5/10/21,Moderna,48
Union,5/11/21,Johnson & Johnson,6
Union,5/11/21,Moderna,10
Union,5/11/21,Pfizer,13
Union,5/12/21,Johnson & Johnson,3
Union,5/12/21,Moderna,23
Union,5/12/21,Pfizer,3
Union,5/13/21,Johnson & Johnson,2
Union,5/13/21,Moderna,52
Union,5/13/21,Pfizer,2
Union,5/14/21,Johnson & Johnson,17
Union,5/14/21,Moderna,156
Union,5/14/21,Pfizer,1
Wallowa,12/18/20,Pfizer,2
Wallowa,12/22/20,Moderna,34
Wallowa,12/23/20,Moderna,11
Wallowa,12/24/20,Moderna,1
Wallowa,12/28/20,Moderna,2
Wallowa,12/29/20,Moderna,18
Wallowa,12/30/20,Moderna,24
Wallowa,12/31/20,Moderna,2
Wallowa,1/2/21,Moderna,1
Wallowa,1/5/21,Moderna,10
Wallowa,1/7/21,Moderna,29
Wallowa,1/8/21,Pfizer,1
Wallowa,1/9/21,Moderna,2
Wallowa,1/11/21,Moderna,1
Wallowa,1/12/21,Moderna,47
Wallowa,1/13/21,Moderna,50
Wallowa,1/15/21,Moderna,1
Wallowa,1/16/21,Pfizer,1
Wallowa,1/18/21,Moderna,2
Wallowa,1/19/21,Moderna,263
Wallowa,1/20/21,Moderna,31
Wallowa,1/21/21,Moderna,46
Wallowa,1/22/21,Moderna,118
Wallowa,1/22/21,Pfizer,1
Wallowa,1/25/21,Moderna,3
Wallowa,1/26/21,Moderna,17
Wallowa,1/27/21,Moderna,11
Wallowa,1/27/21,Pfizer,1
Wallowa,1/28/21,Moderna,19
Wallowa,1/29/21,Moderna,9
Wallowa,2/1/21,Moderna,1
Wallowa,2/2/21,Moderna,22
Wallowa,2/4/21,Moderna,22
Wallowa,2/5/21,Moderna,1
Wallowa,2/5/21,Pfizer,1
Wallowa,2/6/21,Moderna,2
Wallowa,2/7/21,Moderna,1
Wallowa,2/8/21,Moderna,4
Wallowa,2/9/21,Moderna,348
Wallowa,2/10/21,Moderna,55
Wallowa,2/11/21,Moderna,2
Wallowa,2/11/21,Pfizer,1
Wallowa,2/12/21,Moderna,1
Wallowa,2/12/21,Pfizer,1
Wallowa,2/14/21,Moderna,1
Wallowa,2/15/21,Moderna,10
Wallowa,2/16/21,Moderna,362
Wallowa,2/16/21,Pfizer,1
Wallowa,2/17/21,Moderna,22
Wallowa,2/18/21,Moderna,33
Wallowa,2/18/21,Pfizer,1
Wallowa,2/19/21,Moderna,124
Wallowa,2/21/21,Pfizer,1
Wallowa,2/22/21,Moderna,10
Wallowa,2/23/21,Moderna,9
Wallowa,2/24/21,Moderna,11
Wallowa,2/24/21,Pfizer,1
Wallowa,2/25/21,Moderna,5
Wallowa,2/26/21,Moderna,16
Wallowa,2/26/21,Pfizer,1
Wallowa,2/27/21,Moderna,2
Wallowa,2/27/21,Pfizer,1
Wallowa,3/1/21,Moderna,19
Wallowa,3/2/21,Moderna,21
Wallowa,3/3/21,Moderna,23
Wallowa,3/4/21,Johnson & Johnson,4
Wallowa,3/4/21,Moderna,23
Wallowa,3/4/21,Pfizer,1
Wallowa,3/5/21,Johnson & Johnson,1
Wallowa,3/5/21,Moderna,320
Wallowa,3/5/21,Pfizer,1
Wallowa,3/7/21,Moderna,1
Wallowa,3/8/21,Moderna,12
Wallowa,3/9/21,Moderna,293
Wallowa,3/9/21,Pfizer,1
Wallowa,3/10/21,Johnson & Johnson,2
Wallowa,3/10/21,Moderna,131
Wallowa,3/11/21,Moderna,2
Wallowa,3/12/21,Moderna,1
Wallowa,3/13/21,Johnson & Johnson,1
Wallowa,3/14/21,Moderna,1
Wallowa,3/14/21,Pfizer,1
Wallowa,3/15/21,Moderna,11
Wallowa,3/16/21,Johnson & Johnson,107
Wallowa,3/16/21,Moderna,311
Wallowa,3/17/21,Johnson & Johnson,5
Wallowa,3/17/21,Moderna,14
Wallowa,3/17/21,Pfizer,1
Wallowa,3/18/21,Johnson & Johnson,5
Wallowa,3/18/21,Moderna,3
Wallowa,3/18/21,Pfizer,1
Wallowa,3/20/21,Johnson & Johnson,2
Wallowa,3/21/21,Pfizer,1
Wallowa,3/22/21,Moderna,12
Wallowa,3/23/21,Johnson & Johnson,1
Wallowa,3/23/21,Moderna,21
Wallowa,3/24/21,Johnson & Johnson,1
Wallowa,3/24/21,Moderna,11
Wallowa,3/25/21,Moderna,12
Wallowa,3/25/21,Pfizer,1
Wallowa,3/26/21,Johnson & Johnson,5
Wallowa,3/26/21,Moderna,15
Wallowa,3/27/21,Moderna,2
Wallowa,3/29/21,Moderna,19
Wallowa,3/30/21,Johnson & Johnson,8
Wallowa,3/30/21,Moderna,22
Wallowa,3/31/21,Johnson & Johnson,36
Wallowa,3/31/21,Moderna,15
Wallowa,4/1/21,Johnson & Johnson,53
Wallowa,4/1/21,Moderna,31
Wallowa,4/2/21,Moderna,305
Wallowa,4/3/21,Johnson & Johnson,46
Wallowa,4/5/21,Johnson & Johnson,34
Wallowa,4/5/21,Moderna,12
Wallowa,4/6/21,Johnson & Johnson,37
Wallowa,4/6/21,Moderna,310
Wallowa,4/6/21,Pfizer,1
Wallowa,4/7/21,Johnson & Johnson,5
Wallowa,4/7/21,Moderna,129
Wallowa,4/7/21,Pfizer,1
Wallowa,4/8/21,Johnson & Johnson,34
Wallowa,4/8/21,Moderna,15
Wallowa,4/9/21,Johnson & Johnson,1
Wallowa,4/10/21,Johnson & Johnson,1
Wallowa,4/12/21,Johnson & Johnson,25
Wallowa,4/12/21,Pfizer,1
Wallowa,4/13/21,Moderna,185
Wallowa,4/14/21,Moderna,21
Wallowa,4/15/21,Moderna,1
Wallowa,4/16/21,Pfizer,1
Wallowa,4/19/21,Moderna,7
Wallowa,4/20/21,Moderna,11
Wallowa,4/20/21,Pfizer,1
Wallowa,4/21/21,Moderna,114
Wallowa,4/21/21,Pfizer,11
Wallowa,4/22/21,Moderna,12
Wallowa,4/23/21,Moderna,1
Wallowa,4/24/21,Pfizer,1
Wallowa,4/26/21,Johnson & Johnson,2
Wallowa,4/26/21,Moderna,10
Wallowa,4/27/21,Moderna,1
Wallowa,4/27/21,Pfizer,4
Wallowa,4/28/21,Johnson & Johnson,13
Wallowa,4/28/21,Moderna,3
Wallowa,4/28/21,Pfizer,10
Wallowa,4/29/21,Johnson & Johnson,7
Wallowa,4/29/21,Moderna,8
Wallowa,4/29/21,Pfizer,9
Wallowa,4/30/21,Johnson & Johnson,1
Wallowa,4/30/21,Moderna,13
Wallowa,4/30/21,Pfizer,2
Wallowa,5/1/21,Johnson & Johnson,1
Wallowa,5/1/21,Moderna,2
Wallowa,5/3/21,Moderna,1
Wallowa,5/3/21,Pfizer,3
Wallowa,5/4/21,Johnson & Johnson,14
Wallowa,5/4/21,Moderna,317
Wallowa,5/4/21,Pfizer,2
Wallowa,5/5/21,Johnson & Johnson,6
Wallowa,5/5/21,Moderna,17
Wallowa,5/5/21,Pfizer,5
Wallowa,5/6/21,Moderna,8
Wallowa,5/7/21,Moderna,15
Wallowa,5/7/21,Pfizer,4
Wallowa,5/10/21,Johnson & Johnson,1
Wallowa,5/10/21,Moderna,8
Wallowa,5/11/21,Johnson & Johnson,2
Wallowa,5/12/21,Johnson & Johnson,7
Wallowa,5/12/21,Moderna,14
Wallowa,5/12/21,Pfizer,5
Wallowa,5/13/21,Moderna,2
Wallowa,5/14/21,Johnson & Johnson,15
Wallowa,5/14/21,Moderna,25
Wallowa,5/14/21,Pfizer,17
Wasco,12/17/20,Pfizer,1
Wasco,12/18/20,Pfizer,1
Wasco,12/22/20,Moderna,1
Wasco,12/22/20,Pfizer,1
Wasco,12/23/20,Moderna,1
Wasco,12/23/20,Pfizer,1
Wasco,12/24/20,Moderna,1
